ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
1932;8,7;-40,3;7,61;1,12;Negativno;Ne
1933;5,4;-59,0;6,91;1,61;Pozitivno;Ne
1934;9,6;-38,9;7,18;5,44;Negativno;Da
1935;2,5;-45,9;7,03;1,75;Negativno;Ne
1936;0,6;-37,3;6,87;0,5;Negativno;Ne
1937;2,5;-59,6;6,89;1,84;Negativno;Ne
1938;10,2;-80,1;6,78;3,51;Negativno;Ne
1939;12,7;-40,3;7,49;4,23;Negativno;Ne
1940;3,9;-49,1;7,76;0,36;Negativno;Ne
1941;6,8;-48,2;7,93;4,72;Negativno;Ne
1942;11,0;-22,0;7,09;2,69;Negativno;Ne
1943;6,4;-63,1;7,74;3,13;Negativno;Ne
1944;9,1;-59,6;6,96;1,49;Negativno;Ne
1945;7,0;-37,1;8,18;5,0;Negativno;Ne
1946;10,5;-51,1;7,75;4,58;Negativno;Da
1947;12,6;-72,6;7,04;5,06;Negativno;Ne
1948;4,4;-33,5;7,2;5,11;Negativno;Ne
1949;14,1;-63,6;7,07;5,97;Negativno;Ne
1950;11,7;-41,5;6,67;5,05;Negativno;Ne
1951;7,5;-48,3;6,73;1,66;Negativno;Ne
1952;13,0;-66,2;7,07;0,59;Negativno;Ne
1953;3,8;-52,1;7,24;2,91;Negativno;Ne
1954;6,3;-31,4;7,33;3,59;Negativno;Ne
1955;8,0;-40,2;7,54;3,79;Negativno;Ne
1956;7,1;-17,1;6,65;6,695106602371023;Pozitivno;Da
1957;10,6;-44,1;7,1;5,36;Negativno;Ne
1958;1,7;-38,3;6,97;1,22;Negativno;Ne
1959;12,4;-55,1;7,06;3,26;Negativno;Ne
1960;7,4;-44,9;7,27;0,63;Negativno;Ne
1961;7,4;-72,5;6,57;5,22;Negativno;Ne
1962;0,9;-47,1;7,29;0,61;Negativno;Ne
1963;4,8;-49,6;6,06;3,19;Pozitivno;Ne
1964;7,5;-14,9;7,55;7,695106602371023;Pozitivno;Da
1965;4,8;-35,9;7,05;2,27;Negativno;Ne
1966;3,9;-47,9;6,47;3,86;Negativno;Da
1967;11,3;-34,6;6,79;2,41;Negativno;Da
1968;3,1;-31,8;7,34;4,55;Negativno;Ne
1969;12,6;-8,7;7,36;3,59;Negativno;Ne
1970;10,4;-66,7;7,41;5,49;Negativno;Ne
1971;2,6;-57,3;7,2;5,27;Negativno;Ne
1972;7,7;-71,9;7,14;3,19;Pozitivno;Ne
1973;7,9;-42,6;7,22;0,35;Negativno;Ne
1974;2,5;-45,1;6,02;1,68;Negativno;Ne
1975;5,6;-48,7;7,06;1,7;Negativno;Ne
1976;12,9;-33,5;6,95;2,44;Negativno;Ne
1977;8,7;-58,3;7,43;3,16;Negativno;Ne
1978;7,6;-58,5;7,29;2,51;Negativno;Ne
1979;3,2;-47,9;6,86;5,34;Negativno;Ne
1980;7,9;-17,5;7,39;5,73;Negativno;Ne
1981;3,9;-46,5;6,52;1,65;Negativno;Ne
1982;6,4;-69,3;7,26;2,16;Pozitivno;Ne
1983;1,7;-67,6;6,73;4,41;Pozitivno;Ne
1984;14,1;-64,7;7,41;4,92;Negativno;Ne
1985;5,1;-52,4;6,63;2,37;Negativno;Ne
1986;6,2;-69,9;7,45;3,27;Negativno;Ne
1987;11,0;-42,0;6,38;0,69;Negativno;Ne
1988;0,5;-43,5;7,57;4,1;Negativno;Ne
1989;10,4;-66,2;6,85;2,86;Negativno;Ne
1990;3,2;-33,5;6,77;5,7;Negativno;Ne
1991;6,4;-50,4;7,04;3,79;Negativno;Ne
1992;14,4;-62,0;7,16;5,34;Negativno;Ne
1993;14,4;-59,7;6,58;5,58;Negativno;Ne
1994;10,3;-20,0;7,13;5,45;Negativno;Ne
1995;14,7;-42,1;7,03;5,14;Negativno;Ne
1996;1,3;-79,7;6,71;4,91;Negativno;Ne
1997;9,4;-32,9;7,6;4,71;Negativno;Ne
1998;3,3;-54,7;7,86;3,07;Negativno;Ne
1999;14,0;-74,0;6,98;2,14;Negativno;Ne
2000;6,6;-41,1;6,9;1,95;Negativno;Ne
